IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.19.49.192,4,3,0.25,158.15,0.00
104.19.58.64,4,3,0.25,158.31,0.00
104.19.94.202,4,3,0.25,158.38,0.00
104.19.84.169,4,3,0.25,158.66,0.00
104.19.80.76,4,3,0.25,158.68,0.00
104.18.60.32,4,3,0.25,158.83,0.00
104.18.127.64,4,3,0.25,158.86,0.00
104.19.14.142,4,3,0.25,158.95,0.00
104.19.135.234,4,3,0.25,159.04,0.00
104.16.114.136,4,3,0.25,159.73,0.00
104.19.248.24,4,3,0.25,160.07,0.00
104.19.241.95,4,3,0.25,160.11,0.00
104.19.51.242,4,3,0.25,160.48,0.00
104.19.244.76,4,3,0.25,160.85,0.00
104.19.52.150,4,3,0.25,160.89,0.00
104.19.65.219,4,3,0.25,160.96,0.00
104.18.126.63,4,3,0.25,161.04,0.00
104.18.119.145,4,3,0.25,161.14,0.00
104.18.55.106,4,3,0.25,161.51,0.00
104.18.116.33,4,3,0.25,161.69,0.00
104.19.12.78,4,3,0.25,161.93,0.00
104.19.250.93,4,3,0.25,162.04,0.00
104.19.246.241,4,3,0.25,162.34,0.00
104.18.121.138,4,3,0.25,162.39,0.00
104.21.236.245,4,3,0.25,162.45,0.00
104.19.57.60,4,3,0.25,162.63,0.00
104.19.2.111,4,3,0.25,163.06,0.00
104.18.118.232,4,3,0.25,163.25,0.00
104.21.231.152,4,3,0.25,163.35,0.00
104.21.234.155,4,3,0.25,163.68,0.00
104.19.123.20,4,3,0.25,163.72,0.00
104.22.60.194,4,3,0.25,163.81,0.00
104.22.52.151,4,3,0.25,164.11,0.00
104.19.78.103,4,3,0.25,164.34,0.00
104.19.96.114,4,3,0.25,164.34,0.00
104.18.51.73,4,3,0.25,164.81,0.00
104.19.89.103,4,3,0.25,164.94,0.00
104.18.125.40,4,3,0.25,165.10,0.00
104.19.104.15,4,3,0.25,165.11,0.00
104.19.42.39,4,3,0.25,165.19,0.00
104.19.68.18,4,3,0.25,165.28,0.00
104.19.25.114,4,3,0.25,165.29,0.00
104.18.115.228,4,3,0.25,165.44,0.00
104.19.85.67,4,3,0.25,165.85,0.00
104.19.86.60,4,3,0.25,165.85,0.00
104.22.19.3,4,3,0.25,166.03,0.00
104.18.59.249,4,3,0.25,167.10,0.00
104.18.23.202,4,3,0.25,167.17,0.00
104.19.6.36,4,3,0.25,167.22,0.00
104.16.121.238,4,3,0.25,167.38,0.00
104.18.114.1,4,3,0.25,167.65,0.00
104.17.74.78,4,3,0.25,167.73,0.00
104.19.79.184,4,3,0.25,167.92,0.00
104.22.56.93,4,3,0.25,168.05,0.00
104.16.123.130,4,3,0.25,168.28,0.00
104.18.52.124,4,3,0.25,168.37,0.00
104.18.124.116,4,3,0.25,168.66,0.00
104.19.44.52,4,3,0.25,168.67,0.00
104.16.115.152,4,3,0.25,169.02,0.00
104.19.249.159,4,3,0.25,169.37,0.00
104.16.113.250,4,3,0.25,169.57,0.00
104.16.116.211,4,3,0.25,169.73,0.00
104.22.26.9,4,3,0.25,170.02,0.00
104.16.124.231,4,3,0.25,170.33,0.00
104.19.93.24,4,3,0.25,170.44,0.00
104.19.72.242,4,3,0.25,170.81,0.00
104.19.4.43,4,3,0.25,171.11,0.00
104.19.53.59,4,3,0.25,171.47,0.00
104.19.139.140,4,3,0.25,171.53,0.00
104.19.92.46,4,3,0.25,172.07,0.00
104.19.50.16,4,3,0.25,172.21,0.00
104.19.97.180,4,3,0.25,172.34,0.00
104.16.127.158,4,3,0.25,173.15,0.00
104.19.77.75,4,3,0.25,173.94,0.00
104.19.102.185,4,3,0.25,174.86,0.00
104.19.22.111,4,3,0.25,174.91,0.00
104.16.117.186,4,3,0.25,175.35,0.00
104.16.120.79,4,3,0.25,175.35,0.00
104.19.105.77,4,3,0.25,176.40,0.00
104.19.81.101,4,3,0.25,177.98,0.00
104.18.53.250,4,3,0.25,179.00,0.00
104.22.28.172,4,3,0.25,179.72,0.00
104.16.32.211,4,3,0.25,179.81,0.00
104.19.75.70,4,3,0.25,179.97,0.00
104.19.118.3,4,3,0.25,180.47,0.00
104.16.208.180,4,3,0.25,181.41,0.00
104.19.95.231,4,3,0.25,182.53,0.00
104.16.33.230,4,3,0.25,183.70,0.00
104.22.55.128,4,3,0.25,185.00,0.00
104.16.34.46,4,3,0.25,187.40,0.00
104.16.35.230,4,3,0.25,187.90,0.00
104.19.3.3,4,3,0.25,188.65,0.00
104.16.41.76,4,3,0.25,189.95,0.00
104.18.26.181,4,3,0.25,191.58,0.00
104.21.80.141,4,3,0.25,191.69,0.00
104.16.43.60,4,3,0.25,193.36,0.00
104.21.67.33,4,3,0.25,194.91,0.00
104.18.41.7,4,3,0.25,197.87,0.00
104.21.55.82,4,3,0.25,199.27,0.00
104.21.43.209,4,3,0.25,201.12,0.00
104.21.214.146,4,3,0.25,202.79,0.00
104.21.62.82,4,3,0.25,202.99,0.00
104.21.56.123,4,3,0.25,203.41,0.00
104.21.1.129,4,3,0.25,204.12,0.00
104.21.223.177,4,3,0.25,204.21,0.00
104.21.76.168,4,3,0.25,204.64,0.00
104.21.12.229,4,3,0.25,204.95,0.00
104.21.199.240,4,3,0.25,204.99,0.00
104.21.117.45,4,3,0.25,205.44,0.00
104.21.123.2,4,3,0.25,205.48,0.00
104.21.203.109,4,3,0.25,206.19,0.00
104.21.39.41,4,3,0.25,206.65,0.00
104.21.38.171,4,3,0.25,207.09,0.00
104.21.109.42,4,3,0.25,207.40,0.00
104.21.46.159,4,3,0.25,207.58,0.00
104.21.211.20,4,3,0.25,208.91,0.00
104.21.217.111,4,3,0.25,208.92,0.00
104.21.63.184,4,3,0.25,208.99,0.00
104.21.210.55,4,3,0.25,209.03,0.00
104.21.35.159,4,3,0.25,211.17,0.00
104.21.198.46,4,3,0.25,212.56,0.00
104.21.112.32,4,3,0.25,213.30,0.00
104.23.100.220,4,3,0.25,213.45,0.00
104.21.6.142,4,3,0.25,213.81,0.00
104.21.49.95,4,3,0.25,214.84,0.00
104.21.91.6,4,3,0.25,215.68,0.00
104.21.64.204,4,3,0.25,216.14,0.00
104.25.70.65,4,3,0.25,216.16,0.00
104.21.59.97,4,3,0.25,216.30,0.00
104.20.239.120,4,3,0.25,216.80,0.00
104.22.68.144,4,3,0.25,217.02,0.00
104.20.232.76,4,3,0.25,217.06,0.00
104.21.17.200,4,3,0.25,217.17,0.00
104.25.65.77,4,3,0.25,217.68,0.00
104.27.205.190,4,3,0.25,217.99,0.00
104.22.2.40,4,3,0.25,218.15,0.00
104.20.252.211,4,3,0.25,218.71,0.00
104.24.230.0,4,3,0.25,219.04,0.00
104.24.128.233,4,3,0.25,219.13,0.00
104.27.87.39,4,3,0.25,219.14,0.00
104.24.21.102,4,3,0.25,219.22,0.00
104.24.218.6,4,3,0.25,219.45,0.00
104.20.237.61,4,3,0.25,219.47,0.00
104.21.11.183,4,3,0.25,219.60,0.00
104.21.58.43,4,3,0.25,219.75,0.00
104.27.11.98,4,3,0.25,219.99,0.00
104.21.54.141,4,3,0.25,220.12,0.00
104.22.9.125,4,3,0.25,220.14,0.00
104.25.134.199,4,3,0.25,220.77,0.00
104.24.179.228,4,3,0.25,220.88,0.00
104.21.65.51,4,3,0.25,221.24,0.00
104.24.6.89,4,3,0.25,221.52,0.00
104.25.58.64,4,3,0.25,221.54,0.00
104.24.148.246,4,3,0.25,221.73,0.00
104.24.37.138,4,3,0.25,221.79,0.00
104.22.43.166,4,3,0.25,221.82,0.00
104.20.190.238,4,3,0.25,221.93,0.00
104.27.111.212,4,3,0.25,221.95,0.00
104.27.42.245,4,3,0.25,222.05,0.00
104.23.142.181,4,3,0.25,222.17,0.00
104.20.2.150,4,3,0.25,222.39,0.00
104.20.135.107,4,3,0.25,222.49,0.00
104.24.204.122,4,3,0.25,222.53,0.00
104.24.249.90,4,3,0.25,222.59,0.00
104.27.13.69,4,3,0.25,222.90,0.00
104.25.117.229,4,3,0.25,222.96,0.00
104.27.18.101,4,3,0.25,222.99,0.00
104.27.79.45,4,3,0.25,223.18,0.00
104.27.12.69,4,3,0.25,223.29,0.00
104.27.10.101,4,3,0.25,223.34,0.00
104.23.124.105,4,3,0.25,223.42,0.00
104.25.92.39,4,3,0.25,223.43,0.00
104.21.107.234,4,3,0.25,223.45,0.00
104.25.50.18,4,3,0.25,223.49,0.00
104.24.51.37,4,3,0.25,223.86,0.00
104.24.191.197,4,3,0.25,223.87,0.00
104.24.85.193,4,3,0.25,223.94,0.00
104.24.172.166,4,3,0.25,224.06,0.00
104.25.233.4,4,3,0.25,224.23,0.00
104.20.178.220,4,3,0.25,224.30,0.00
104.20.217.142,4,3,0.25,224.85,0.00
104.25.167.186,4,3,0.25,225.00,0.00
104.27.7.236,4,3,0.25,225.03,0.00
104.24.129.144,4,3,0.25,225.03,0.00
104.24.219.43,4,3,0.25,225.04,0.00
104.25.51.147,4,3,0.25,225.21,0.00
104.23.117.14,4,3,0.25,225.44,0.00
104.25.86.178,4,3,0.25,225.56,0.00
104.20.79.202,4,3,0.25,225.66,0.00
104.24.187.163,4,3,0.25,225.70,0.00
104.23.127.200,4,3,0.25,225.75,0.00
104.20.156.213,4,3,0.25,225.77,0.00
104.20.6.252,4,3,0.25,225.85,0.00
104.25.66.219,4,3,0.25,225.86,0.00
104.25.20.228,4,3,0.25,226.03,0.00
104.24.16.197,4,3,0.25,226.04,0.00
104.27.8.146,4,3,0.25,226.23,0.00
104.24.50.211,4,3,0.25,226.29,0.00
104.24.149.214,4,3,0.25,226.33,0.00
104.25.177.10,4,3,0.25,226.35,0.00
104.24.31.81,4,3,0.25,226.37,0.00
104.22.66.42,4,3,0.25,226.50,0.00
104.25.33.23,4,3,0.25,226.55,0.00
104.20.234.27,4,3,0.25,226.56,0.00
104.22.76.187,4,3,0.25,226.56,0.00
104.20.22.54,4,3,0.25,226.76,0.00
104.24.213.62,4,3,0.25,226.88,0.00
104.27.6.226,4,3,0.25,226.95,0.00
104.27.41.198,4,3,0.25,226.99,0.00
104.24.150.198,4,3,0.25,227.08,0.00
104.27.92.180,4,3,0.25,227.09,0.00
104.26.12.177,4,3,0.25,227.13,0.00
104.27.201.62,4,3,0.25,227.15,0.00
104.24.199.149,4,3,0.25,227.16,0.00
104.20.75.103,4,3,0.25,227.17,0.00
104.20.169.220,4,3,0.25,227.17,0.00
104.27.203.143,4,3,0.25,227.21,0.00
104.23.108.113,4,3,0.25,227.34,0.00
104.27.95.1,4,3,0.25,227.35,0.00
104.24.225.40,4,3,0.25,227.43,0.00
104.24.35.71,4,3,0.25,227.44,0.00
104.27.119.111,4,3,0.25,227.55,0.00
104.24.206.0,4,3,0.25,227.64,0.00
104.25.107.167,4,3,0.25,227.70,0.00
104.20.130.2,4,3,0.25,227.71,0.00
104.23.140.190,4,3,0.25,227.74,0.00
104.20.18.208,4,3,0.25,227.78,0.00
104.24.247.63,4,3,0.25,227.79,0.00
104.27.88.45,4,3,0.25,227.85,0.00
104.24.163.51,4,3,0.25,227.91,0.00
104.23.126.172,4,3,0.25,227.91,0.00
104.24.17.47,4,3,0.25,227.92,0.00
104.25.162.139,4,3,0.25,227.97,0.00
104.25.79.179,4,3,0.25,228.00,0.00
104.25.12.222,4,3,0.25,228.07,0.00
104.23.116.221,4,3,0.25,228.26,0.00
104.20.236.8,4,3,0.25,228.42,0.00
104.24.32.245,4,3,0.25,228.59,0.00
104.24.44.72,4,3,0.25,228.62,0.00
104.23.113.21,4,3,0.25,228.63,0.00
104.27.0.14,4,3,0.25,228.66,0.00
104.24.188.82,4,3,0.25,228.67,0.00
104.23.133.198,4,3,0.25,228.79,0.00
104.24.138.85,4,3,0.25,229.07,0.00
104.20.220.33,4,3,0.25,229.22,0.00
104.27.100.71,4,3,0.25,229.31,0.00
104.24.176.112,4,3,0.25,229.50,0.00
104.20.214.173,4,3,0.25,229.55,0.00
104.25.85.254,4,3,0.25,229.61,0.00
104.24.55.166,4,3,0.25,229.63,0.00
104.26.14.211,4,3,0.25,229.70,0.00
104.27.2.192,4,3,0.25,229.84,0.00
104.20.201.214,4,3,0.25,230.02,0.00
104.20.129.25,4,3,0.25,230.15,0.00
104.24.159.101,4,3,0.25,230.31,0.00
104.27.31.13,4,3,0.25,230.48,0.00
104.23.129.112,4,3,0.25,230.53,0.00
104.20.82.50,4,3,0.25,230.65,0.00
104.24.64.144,4,3,0.25,230.71,0.00
104.20.238.41,4,3,0.25,230.72,0.00
104.27.109.220,4,3,0.25,230.83,0.00
104.20.170.126,4,3,0.25,230.86,0.00
104.20.91.64,4,3,0.25,230.92,0.00
104.25.104.116,4,3,0.25,230.97,0.00
104.27.192.215,4,3,0.25,231.05,0.00
104.20.149.167,4,3,0.25,231.13,0.00
104.24.155.201,4,3,0.25,231.19,0.00
104.24.193.152,4,3,0.25,231.34,0.00
104.24.40.11,4,3,0.25,231.35,0.00
104.24.143.86,4,3,0.25,231.48,0.00
104.25.243.79,4,3,0.25,231.54,0.00
104.25.40.124,4,3,0.25,231.69,0.00
104.27.94.150,4,3,0.25,231.74,0.00
104.25.77.133,4,3,0.25,231.85,0.00
104.20.151.72,4,3,0.25,231.86,0.00
104.23.119.184,4,3,0.25,231.87,0.00
104.25.245.194,4,3,0.25,232.13,0.00
104.20.193.42,4,3,0.25,232.18,0.00
104.25.24.150,4,3,0.25,232.22,0.00
104.25.35.140,4,3,0.25,232.32,0.00
104.20.126.156,4,3,0.25,232.33,0.00
104.24.88.68,4,3,0.25,232.46,0.00
104.20.123.212,4,3,0.25,232.56,0.00
104.25.244.24,4,3,0.25,232.63,0.00
104.20.155.16,4,3,0.25,232.69,0.00
104.24.56.123,4,3,0.25,232.70,0.00
104.27.202.18,4,3,0.25,232.74,0.00
104.25.82.30,4,3,0.25,232.82,0.00
104.24.63.190,4,3,0.25,233.10,0.00
104.24.189.65,4,3,0.25,233.15,0.00
104.25.52.173,4,3,0.25,233.18,0.00
104.20.68.165,4,3,0.25,233.22,0.00
104.24.220.195,4,3,0.25,233.32,0.00
104.27.90.202,4,3,0.25,233.41,0.00
104.25.142.216,4,3,0.25,233.61,0.00
104.25.61.35,4,3,0.25,233.63,0.00
104.24.174.4,4,3,0.25,233.66,0.00
104.27.124.32,4,3,0.25,233.67,0.00
104.27.105.23,4,3,0.25,233.69,0.00
104.20.253.28,4,3,0.25,233.77,0.00
104.20.60.61,4,3,0.25,233.86,0.00
104.25.63.163,4,3,0.25,233.90,0.00
104.22.41.107,4,3,0.25,233.90,0.00
104.27.80.0,4,3,0.25,234.13,0.00
104.27.98.233,4,3,0.25,234.46,0.00
104.24.49.144,4,3,0.25,234.60,0.00
104.20.230.107,4,3,0.25,234.84,0.00
104.27.91.167,4,3,0.25,234.85,0.00
104.24.223.199,4,3,0.25,234.93,0.00
104.25.100.5,4,3,0.25,234.97,0.00
104.20.233.243,4,3,0.25,235.05,0.00
104.22.78.210,4,3,0.25,235.47,0.00
104.20.84.76,4,3,0.25,235.49,0.00
104.24.154.111,4,3,0.25,235.52,0.00
104.20.179.109,4,3,0.25,235.73,0.00
104.27.118.128,4,3,0.25,235.82,0.00
104.27.115.45,4,3,0.25,235.88,0.00
104.24.180.173,4,3,0.25,236.10,0.00
104.23.131.56,4,3,0.25,236.83,0.00
104.27.102.73,4,3,0.25,237.00,0.00
104.22.73.198,4,3,0.25,237.04,0.00
104.27.84.97,4,3,0.25,237.08,0.00
104.20.137.126,4,3,0.25,237.20,0.00
104.20.0.252,4,3,0.25,237.27,0.00
104.23.115.210,4,3,0.25,237.33,0.00
104.25.248.88,4,3,0.25,237.36,0.00
104.23.114.157,4,3,0.25,237.49,0.00
104.20.248.232,4,3,0.25,237.56,0.00
104.24.255.150,4,3,0.25,237.90,0.00
104.20.128.69,4,3,0.25,237.95,0.00
104.20.160.33,4,3,0.25,238.18,0.00
104.25.178.54,4,3,0.25,238.25,0.00
104.24.203.174,4,3,0.25,238.29,0.00
104.23.107.189,4,3,0.25,238.31,0.00
104.24.215.176,4,3,0.25,238.46,0.00
104.25.222.221,4,3,0.25,238.49,0.00
104.25.192.29,4,3,0.25,238.64,0.00
104.20.228.43,4,3,0.25,238.65,0.00
104.24.79.209,4,3,0.25,238.97,0.00
104.23.122.185,4,3,0.25,239.03,0.00
104.20.242.167,4,3,0.25,239.09,0.00
104.25.62.103,4,3,0.25,239.45,0.00
104.20.229.252,4,3,0.25,239.78,0.00
104.25.0.133,4,3,0.25,239.98,0.00
104.24.198.116,4,3,0.25,240.09,0.00
104.24.29.251,4,3,0.25,240.12,0.00
104.25.2.110,4,3,0.25,240.78,0.00
104.27.32.179,4,3,0.25,241.07,0.00
104.27.196.206,4,3,0.25,241.76,0.00
104.27.63.148,4,3,0.25,241.77,0.00
104.20.180.253,4,3,0.25,241.93,0.00
104.25.115.94,4,3,0.25,242.16,0.00
104.26.3.49,4,3,0.25,242.36,0.00
104.20.164.92,4,3,0.25,242.57,0.00
104.24.158.149,4,3,0.25,242.63,0.00
104.23.103.8,4,3,0.25,243.03,0.00
104.22.33.70,4,3,0.25,243.43,0.00
104.20.235.207,4,3,0.25,243.45,0.00
104.24.190.240,4,3,0.25,243.68,0.00
104.20.172.229,4,3,0.25,243.82,0.00
104.20.218.235,4,3,0.25,244.05,0.00
104.24.0.173,4,3,0.25,244.06,0.00
104.20.64.46,4,3,0.25,244.67,0.00
104.25.158.205,4,3,0.25,244.70,0.00
104.23.138.135,4,3,0.25,245.08,0.00
104.20.69.113,4,3,0.25,245.27,0.00
104.20.132.20,4,3,0.25,245.40,0.00
104.20.27.77,4,3,0.25,245.67,0.00
104.27.198.135,4,3,0.25,245.70,0.00
104.23.118.172,4,3,0.25,246.04,0.00
104.24.67.35,4,3,0.25,246.32,0.00
104.24.194.65,4,3,0.25,247.03,0.00
104.20.216.110,4,3,0.25,247.35,0.00
104.24.78.216,4,3,0.25,247.53,0.00
104.23.112.219,4,3,0.25,247.54,0.00
104.22.39.55,4,3,0.25,248.28,0.00
104.24.26.191,4,3,0.25,248.54,0.00
104.25.106.39,4,3,0.25,249.08,0.00
104.25.236.205,4,3,0.25,249.40,0.00
104.25.160.66,4,3,0.25,249.51,0.00
104.23.120.43,4,3,0.25,249.94,0.00
104.24.30.197,4,3,0.25,250.12,0.00
104.20.45.19,4,3,0.25,250.25,0.00
104.24.197.45,4,3,0.25,250.29,0.00
104.20.38.134,4,3,0.25,250.55,0.00
104.20.47.225,4,3,0.25,251.27,0.00
104.20.52.121,4,3,0.25,251.29,0.00
104.27.15.199,4,3,0.25,251.67,0.00
104.25.217.82,4,3,0.25,252.01,0.00
104.25.219.79,4,3,0.25,252.20,0.00
104.24.81.252,4,3,0.25,252.64,0.00
104.20.127.187,4,3,0.25,253.43,0.00
104.20.141.148,4,3,0.25,254.09,0.00
104.25.218.155,4,3,0.25,254.64,0.00
104.25.199.130,4,3,0.25,255.21,0.00
104.27.89.202,4,3,0.25,256.04,0.00
104.25.231.193,4,3,0.25,256.30,0.00
104.25.235.68,4,3,0.25,256.33,0.00
104.20.105.107,4,3,0.25,256.60,0.00
104.25.200.163,4,3,0.25,257.24,0.00
104.20.48.113,4,3,0.25,258.15,0.00
104.25.232.253,4,3,0.25,261.49,0.00
104.25.234.208,4,3,0.25,261.57,0.00
104.25.195.124,4,3,0.25,265.23,0.00
104.25.205.23,4,3,0.25,268.32,0.00
104.19.212.59,4,3,0.25,312.26,0.00
104.16.165.213,4,3,0.25,323.59,0.00
104.17.22.4,4,3,0.25,351.36,0.00
104.19.206.119,4,3,0.25,357.67,0.00
104.17.34.45,4,3,0.25,377.47,0.00
104.17.80.75,4,3,0.25,377.60,0.00
104.16.146.137,4,3,0.25,379.08,0.00
104.16.180.169,4,3,0.25,381.51,0.00
104.19.205.81,4,3,0.25,381.89,0.00
104.18.242.85,4,3,0.25,383.64,0.00
104.19.172.209,4,3,0.25,386.45,0.00
104.18.137.245,4,3,0.25,387.24,0.00
104.17.197.16,4,3,0.25,392.80,0.00
104.17.211.88,4,3,0.25,407.66,0.00
104.17.206.196,4,3,0.25,408.73,0.00
104.16.152.58,4,3,0.25,410.68,0.00
104.18.32.75,4,3,0.25,413.92,0.00
104.16.203.225,4,3,0.25,421.18,0.00
104.17.236.39,4,3,0.25,421.36,0.00
104.17.44.162,4,3,0.25,421.57,0.00
104.18.187.171,4,3,0.25,423.15,0.00
104.16.231.173,4,3,0.25,423.62,0.00
104.17.53.188,4,3,0.25,427.49,0.00
104.16.242.35,4,3,0.25,433.35,0.00
104.17.96.151,4,3,0.25,434.23,0.00
104.17.45.100,4,3,0.25,436.23,0.00
104.16.225.183,4,3,0.25,441.18,0.00
104.17.230.90,4,3,0.25,444.29,0.00
104.17.166.157,4,3,0.25,447.74,0.00
104.17.103.24,4,3,0.25,449.33,0.00
104.17.36.151,4,3,0.25,453.88,0.00
104.18.12.251,4,3,0.25,455.44,0.00
104.16.134.219,4,3,0.25,456.41,0.00
104.17.237.164,4,3,0.25,458.97,0.00
104.17.210.87,4,3,0.25,459.54,0.00
104.19.175.2,4,3,0.25,466.98,0.00
104.17.6.82,4,3,0.25,467.17,0.00
104.19.230.113,4,3,0.25,474.11,0.00
104.17.249.51,4,3,0.25,480.86,0.00
104.17.28.123,4,3,0.25,481.57,0.00
104.19.182.189,4,3,0.25,481.91,0.00
104.17.107.183,4,3,0.25,484.57,0.00
104.17.18.179,4,3,0.25,484.64,0.00
104.16.71.245,4,3,0.25,488.40,0.00
104.18.233.30,4,3,0.25,494.27,0.00
104.16.12.11,4,3,0.25,499.37,0.00
104.16.195.101,4,3,0.25,500.34,0.00
104.16.135.198,4,3,0.25,501.70,0.00
104.17.61.190,4,3,0.25,507.85,0.00
104.18.67.4,4,3,0.25,510.35,0.00
104.16.171.85,4,3,0.25,513.26,0.00
104.18.43.126,4,3,0.25,513.73,0.00
104.18.205.84,4,3,0.25,514.75,0.00
104.17.101.112,4,3,0.25,515.09,0.00
104.17.12.159,4,3,0.25,515.68,0.00
104.19.195.108,4,3,0.25,516.79,0.00
104.16.104.96,4,3,0.25,518.19,0.00
104.17.86.56,4,3,0.25,518.82,0.00
104.17.41.216,4,3,0.25,519.34,0.00
104.16.2.195,4,3,0.25,524.57,0.00
104.18.66.206,4,3,0.25,529.14,0.00
104.18.164.251,4,3,0.25,531.81,0.00
104.18.156.236,4,3,0.25,533.10,0.00
104.19.198.218,4,3,0.25,533.61,0.00
104.17.245.199,4,3,0.25,534.61,0.00
104.16.241.244,4,3,0.25,535.81,0.00
104.19.159.4,4,3,0.25,537.49,0.00
104.16.227.179,4,3,0.25,540.68,0.00
104.16.184.54,4,3,0.25,541.02,0.00
104.16.136.99,4,3,0.25,541.11,0.00
104.17.180.22,4,3,0.25,542.18,0.00
104.17.85.128,4,3,0.25,544.77,0.00
104.17.29.10,4,3,0.25,545.34,0.00
104.19.169.239,4,3,0.25,545.64,0.00
104.31.16.236,4,3,0.25,547.79,0.00
104.16.228.147,4,3,0.25,548.88,0.00
104.18.108.39,4,3,0.25,549.47,0.00
104.16.95.226,4,3,0.25,550.37,0.00
104.18.212.134,4,3,0.25,554.18,0.00
104.17.114.116,4,3,0.25,556.04,0.00
104.18.213.19,4,3,0.25,562.43,0.00
104.17.93.218,4,3,0.25,563.43,0.00
104.17.52.172,4,3,0.25,568.28,0.00
104.16.186.98,4,3,0.25,569.37,0.00
104.17.100.33,4,3,0.25,573.06,0.00
104.16.89.55,4,3,0.25,573.29,0.00
104.16.142.30,4,3,0.25,575.55,0.00
104.17.35.162,4,3,0.25,576.16,0.00
104.18.15.109,4,3,0.25,576.31,0.00
104.18.201.162,4,3,0.25,578.17,0.00
104.19.237.89,4,3,0.25,582.18,0.00
104.19.232.221,4,3,0.25,582.28,0.00
104.18.197.185,4,3,0.25,582.98,0.00
104.17.91.201,4,3,0.25,583.86,0.00
104.16.196.159,4,3,0.25,586.50,0.00
104.16.172.98,4,3,0.25,590.01,0.00
104.16.153.101,4,3,0.25,594.10,0.00
104.19.200.164,4,3,0.25,597.68,0.00
104.16.205.160,4,3,0.25,599.46,0.00
104.17.109.88,4,3,0.25,603.85,0.00
104.16.62.134,4,3,0.25,604.37,0.00
104.17.46.44,4,3,0.25,605.76,0.00
104.18.194.191,4,3,0.25,606.44,0.00
104.17.118.168,4,3,0.25,611.28,0.00
104.17.15.61,4,3,0.25,611.93,0.00
104.18.105.138,4,3,0.25,614.21,0.00
104.17.225.3,4,3,0.25,617.78,0.00
104.16.204.226,4,3,0.25,618.94,0.00
104.19.213.119,4,3,0.25,624.90,0.00
104.18.160.218,4,3,0.25,631.61,0.00
104.16.92.21,4,3,0.25,632.92,0.00
104.16.7.139,4,3,0.25,633.35,0.00
104.17.120.183,4,3,0.25,634.10,0.00
104.16.229.200,4,3,0.25,637.99,0.00
104.19.176.237,4,3,0.25,640.22,0.00
104.16.239.31,4,3,0.25,641.60,0.00
104.16.149.231,4,3,0.25,649.35,0.00
104.16.250.34,4,3,0.25,649.47,0.00
104.16.99.59,4,3,0.25,649.53,0.00
104.16.69.103,4,3,0.25,651.56,0.00
104.19.167.115,4,3,0.25,652.88,0.00
104.16.138.56,4,3,0.25,653.64,0.00
104.19.145.5,4,3,0.25,654.80,0.00
104.17.162.31,4,3,0.25,656.59,0.00
104.18.104.60,4,3,0.25,657.50,0.00
104.16.17.62,4,3,0.25,660.85,0.00
104.17.50.147,4,3,0.25,662.37,0.00
104.16.28.250,4,3,0.25,664.88,0.00
104.16.14.29,4,3,0.25,665.95,0.00
104.19.239.247,4,3,0.25,666.63,0.00
104.16.8.32,4,3,0.25,670.96,0.00
104.19.179.44,4,3,0.25,675.35,0.00
104.18.38.247,4,3,0.25,676.05,0.00
104.18.78.129,4,3,0.25,677.22,0.00
104.19.153.133,4,3,0.25,677.95,0.00
104.18.175.109,4,3,0.25,681.03,0.00
104.17.11.108,4,3,0.25,695.99,0.00
104.18.148.155,4,3,0.25,696.20,0.00
104.18.147.101,4,3,0.25,696.20,0.00
104.18.89.65,4,3,0.25,704.36,0.00
104.18.221.44,4,3,0.25,704.66,0.00
104.19.165.156,4,3,0.25,709.55,0.00
104.19.196.153,4,3,0.25,710.90,0.00
104.18.5.17,4,3,0.25,714.23,0.00
104.17.0.230,4,3,0.25,714.73,0.00
104.19.229.203,4,3,0.25,715.32,0.00
104.18.132.171,4,3,0.25,717.90,0.00
104.18.144.106,4,3,0.25,718.86,0.00
104.17.58.117,4,3,0.25,719.42,0.00
104.16.31.103,4,3,0.25,721.75,0.00
104.16.58.112,4,3,0.25,723.70,0.00
104.18.224.47,4,3,0.25,724.25,0.00
104.18.1.30,4,3,0.25,724.99,0.00
104.17.106.83,4,3,0.25,732.60,0.00
104.18.74.91,4,3,0.25,740.42,0.00
104.17.174.116,4,3,0.25,745.72,0.00
104.17.231.122,4,3,0.25,746.22,0.00
104.16.246.138,4,3,0.25,749.68,0.00
104.18.109.153,4,3,0.25,750.13,0.00
104.18.70.0,4,3,0.25,750.52,0.00
104.16.66.1,4,3,0.25,751.08,0.00
104.18.206.160,4,3,0.25,760.85,0.00
104.16.94.120,4,3,0.25,762.01,0.00
104.18.110.100,4,3,0.25,763.03,0.00
104.18.223.191,4,3,0.25,765.23,0.00
104.16.50.214,4,3,0.25,765.66,0.00
104.18.13.26,4,3,0.25,767.09,0.00
104.17.94.153,4,3,0.25,770.68,0.00
104.16.243.157,4,3,0.25,778.56,0.00
104.19.166.190,4,3,0.25,780.95,0.00
104.16.174.167,4,3,0.25,782.37,0.00
104.18.141.153,4,3,0.25,782.68,0.00
104.18.134.193,4,3,0.25,784.60,0.00
104.17.88.49,4,3,0.25,790.72,0.00
104.18.231.201,4,3,0.25,791.19,0.00
104.19.227.202,4,3,0.25,795.77,0.00
